Datum;Relatie nr_;Tijd;Lgstk aantal stickers;Relatie collicode;Beladings aantallen;Product omschrijving 1;Transactieid;Opmerking5;Entry
2023-07-18 00:00:00.000;K510065;1754-01-01 09:31:09.920;1;067-WOLFRATSHA;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805000
2023-07-18 00:00:00.000;K510068;1754-01-01 09:31:09.920;1;070-MUENCH. IV;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805001
2023-07-18 00:00:00.000;K510070;1754-01-01 09:31:09.937;1;073-MUENCH. III;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805002
2023-07-18 00:00:00.000;K510071;1754-01-01 09:31:09.937;1;074-GERMERING;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805003
2023-07-18 00:00:00.000;K510075;1754-01-01 09:31:09.937;1;080-SENDEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805004
2023-07-18 00:00:00.000;K510079;1754-01-01 09:31:09.937;1;085-DIETZENBAC;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805005
2023-07-18 00:00:00.000;K510088;1754-01-01 09:31:09.937;1;094-PFULLINGEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805006
2023-07-18 00:00:00.000;K510089;1754-01-01 09:31:09.937;1;095-BAMBERG;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805007
2023-07-18 00:00:00.000;K510098;1754-01-01 09:31:09.950;1;108-HAMBURG II;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805008
2023-07-18 00:00:00.000;K510099;1754-01-01 09:31:09.950;1;109-FRECHEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805009
2023-07-18 00:00:00.000;K550218;1754-01-01 09:31:09.950;1;113-CHEMNITZ;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805010
2023-07-18 00:00:00.000;K550211;1754-01-01 09:31:09.950;1;114-ERFURT;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805011
2023-07-18 00:00:00.000;K550132;1754-01-01 09:31:09.950;1;124-LIMBURG;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805012
2023-07-18 00:00:00.000;K550173;1754-01-01 09:31:09.950;1;131-HALLE-PEISS;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805013
2023-07-18 00:00:00.000;K550226;1754-01-01 09:31:09.950;1;137-HOECHSTADT;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;DI;11805014
2023-07-18 00:00:00.000;K510005;1754-01-01 09:31:09.967;1;007-WIEN-HIRSCH;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805015
2023-07-18 00:00:00.000;K510006;1754-01-01 09:31:09.967;1;008-BRUNN AM G;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805016
2023-07-18 00:00:00.000;K510007;1754-01-01 09:31:09.967;1;009-HOHENEMS;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805017
2023-07-18 00:00:00.000;K550133;1754-01-01 09:31:09.967;1;170-WELS;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805018
2023-07-18 00:00:00.000;K550207;1754-01-01 09:31:09.967;1;171-WIENER NEUS;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805019
2023-07-18 00:00:00.000;K550229;1754-01-01 09:31:09.967;1;175-VILLACH;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805020
2023-07-18 00:00:00.000;K510011;1754-01-01 09:31:09.983;1;013-BENSHEIM;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805021
2023-07-18 00:00:00.000;K510012;1754-01-01 09:31:09.983;1;014-ROEDENTAL;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805022
2023-07-18 00:00:00.000;K510018;1754-01-01 09:31:09.983;1;020-HEIDENHEIM;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805023
2023-07-18 00:00:00.000;K510021;1754-01-01 09:31:09.983;1;023-MAINASCHAF;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805024
2023-07-18 00:00:00.000;K510025;1754-01-01 09:31:09.983;1;027-TRIER;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805025
2023-07-18 00:00:00.000;K510030;1754-01-01 09:31:09.997;1;032-NEUTRAUBLI;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805026
2023-07-18 00:00:00.000;K510036;1754-01-01 09:31:09.997;1;038-PEISSENBER;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805027
2023-07-18 00:00:00.000;K510037;1754-01-01 09:31:09.997;1;039-TAUCHA;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805028
2023-07-18 00:00:00.000;K510040;1754-01-01 09:31:09.997;1;042-HOFHEIM;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805029
2023-07-18 00:00:00.000;K510041;1754-01-01 09:31:09.997;1;043-AUGSB I (L);2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805030
2023-07-18 00:00:00.000;K510049;1754-01-01 09:31:09.997;1;051-MEMMINGEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805031
2023-07-18 00:00:00.000;K510050;1754-01-01 09:31:09.997;1;052-SAUERLACH;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805032
2023-07-18 00:00:00.000;K510052;1754-01-01 09:31:10.013;1;054-WEIDEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805033
2023-07-18 00:00:00.000;K510054;1754-01-01 09:31:10.013;1;056-FREISING;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805034
2023-07-18 00:00:00.000;K510058;1754-01-01 09:31:10.013;1;060-MANNHEIM;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805035
2023-07-18 00:00:00.000;K510059;1754-01-01 09:31:10.013;1;061-NEUWIED;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805036
2023-07-18 00:00:00.000;K510061;1754-01-01 09:31:10.013;1;063-BAD DUERRH;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805037
2023-07-18 00:00:00.000;K510069;1754-01-01 09:31:10.013;1;071-KEMPTEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805038
2023-07-18 00:00:00.000;K510074;1754-01-01 09:31:10.013;1;078-KAISERSLAU;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805039
2023-07-18 00:00:00.000;K510078;1754-01-01 09:31:10.030;1;084-INGOLSTADT;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805040
2023-07-18 00:00:00.000;K510083;1754-01-01 09:31:10.030;1;089-MUENCH. II;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805041
2023-07-18 00:00:00.000;K510085;1754-01-01 09:31:10.030;1;091-HEIDELBERG;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805042
2023-07-18 00:00:00.000;K510086;1754-01-01 09:31:10.030;1;092-WUERZBURG;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805043
2023-07-18 00:00:00.000;K510087;1754-01-01 09:31:10.030;1;093-BOEBLINGEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805044
2023-07-18 00:00:00.000;K510090;1754-01-01 09:31:10.030;1;096-SPEYER;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805045
2023-07-18 00:00:00.000;K510092;1754-01-01 09:31:10.030;1;098-RAVENSBURG;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805046
2023-07-18 00:00:00.000;K510093;1754-01-01 09:31:10.043;1;101-TRAUNSTEIN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805047
2023-07-18 00:00:00.000;K510096;1754-01-01 09:31:10.043;1;106-ERLANGEN;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805048
2023-07-18 00:00:00.000;K510100;1754-01-01 09:31:10.043;1;110-DRESDEN II;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805049
2023-07-18 00:00:00.000;K550273;1754-01-01 09:31:10.043;1;118-NEUMARKT;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805050
2023-07-18 00:00:00.000;K550006;1754-01-01 09:31:10.043;1;120-BOENNINGSTE;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805051
2023-07-18 00:00:00.000;K550101;1754-01-01 09:31:10.043;1;125-ERDING;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805052
2023-07-18 00:00:00.000;K550183;1754-01-01 09:31:10.060;1;130-INGOLSTADT;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805053
2023-07-18 00:00:00.000;K550182;1754-01-01 09:31:10.060;1;132-WALDSHUT;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805054
2023-07-18 00:00:00.000;K550204;1754-01-01 09:31:10.060;1;133-MUNSTER;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805055
2023-07-18 00:00:00.000;K550205;1754-01-01 09:31:10.060;1;134-OSNABRUCK;2x1;Sambucus nigra Black Lace;A621951D-A09D-43DB-AC51-27677F8369C8;WO;11805056
2023-07-18 00:00:00.000;K510017;1754-01-01 12:15:00.200;1;019-SCHWAEBISC;1x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808346
2023-07-18 00:00:00.000;K510018;1754-01-01 12:15:00.200;1;020-HEIDENHEIM;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808347
2023-07-18 00:00:00.000;K510025;1754-01-01 12:15:00.200;1;027-TRIER;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808348
2023-07-18 00:00:00.000;K510028;1754-01-01 12:15:00.200;1;030-AMBERG;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808349
2023-07-18 00:00:00.000;K510030;1754-01-01 12:15:00.200;1;032-NEUTRAUBLI;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808350
2023-07-18 00:00:00.000;K510036;1754-01-01 12:15:00.200;1;038-PEISSENBER;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808351
2023-07-18 00:00:00.000;K510037;1754-01-01 12:15:00.217;1;039-TAUCHA;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808352
2023-07-18 00:00:00.000;K510040;1754-01-01 12:15:00.217;1;042-HOFHEIM;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808353
2023-07-18 00:00:00.000;K510041;1754-01-01 12:15:00.217;1;043-AUGSB I (L);2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808354
2023-07-18 00:00:00.000;K510049;1754-01-01 12:15:00.217;1;051-MEMMINGEN;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808355
2023-07-18 00:00:00.000;K510050;1754-01-01 12:15:00.217;1;052-SAUERLACH;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808356
2023-07-18 00:00:00.000;K510052;1754-01-01 12:15:00.217;1;054-WEIDEN;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808357
2023-07-18 00:00:00.000;K510054;1754-01-01 12:15:00.217;1;056-FREISING;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808358
2023-07-18 00:00:00.000;K510058;1754-01-01 12:15:00.230;1;060-MANNHEIM;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808359
2023-07-18 00:00:00.000;K510059;1754-01-01 12:15:00.230;1;061-NEUWIED;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808360
2023-07-18 00:00:00.000;K510061;1754-01-01 12:15:00.230;1;063-BAD DUERRH;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808361
2023-07-18 00:00:00.000;K510062;1754-01-01 12:15:00.230;1;064-BAD KREUZN;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808362
2023-07-18 00:00:00.000;K510069;1754-01-01 12:15:00.230;1;071-KEMPTEN;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808363
2023-07-18 00:00:00.000;K510074;1754-01-01 12:15:00.230;1;078-KAISERSLAU;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808364
2023-07-18 00:00:00.000;K510076;1754-01-01 12:15:00.247;1;082-RAIN (BLUM;4x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808365
2023-07-18 00:00:00.000;K510078;1754-01-01 12:15:00.247;1;084-INGOLSTADT;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808366
2023-07-18 00:00:00.000;K510083;1754-01-01 12:15:00.247;1;089-MUENCH. II;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808367
2023-07-18 00:00:00.000;K510085;1754-01-01 12:15:00.247;1;091-HEIDELBERG;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808368
2023-07-18 00:00:00.000;K510086;1754-01-01 12:15:00.247;1;092-WUERZBURG;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808369
2023-07-18 00:00:00.000;K510087;1754-01-01 12:15:00.247;1;093-BOEBLINGEN;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808370
2023-07-18 00:00:00.000;K510092;1754-01-01 12:15:00.260;1;098-RAVENSBURG;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808371
2023-07-18 00:00:00.000;K510093;1754-01-01 12:15:00.260;1;101-TRAUNSTEIN;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808372
2023-07-18 00:00:00.000;K510094;1754-01-01 12:15:00.260;1;103-KASSEL;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808373
2023-07-18 00:00:00.000;K510095;1754-01-01 12:15:00.260;1;104-DUSSELDORF;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808374
2023-07-18 00:00:00.000;K510096;1754-01-01 12:15:00.260;1;106-ERLANGEN;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808375
2023-07-18 00:00:00.000;K510100;1754-01-01 12:15:00.260;1;110-DRESDEN II;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808376
2023-07-18 00:00:00.000;K510102;1754-01-01 12:15:00.277;1;112-KAMEN;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808377
2023-07-18 00:00:00.000;K510103;1754-01-01 12:15:00.277;1;115-HANNOVER I;3x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808378
2023-07-18 00:00:00.000;K550075;1754-01-01 12:15:00.277;1;116-WEITERSTADT;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808379
2023-07-18 00:00:00.000;K510104;1754-01-01 12:15:00.277;1;117-KIEL;4x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808380
2023-07-18 00:00:00.000;K550273;1754-01-01 12:15:00.277;1;118-NEUMARKT;2x1;Buddleja dav. Weiss;6DC305B2-BDDD-4C34-9353-279DADD133D4;WO;11808381
2023-07-18 00:00:00.000;K510060;1754-01-01 09:36:47.073;1;062-LAHR;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;DI;11805196
2023-07-18 00:00:00.000;K510065;1754-01-01 09:36:47.073;1;067-WOLFRATSHA;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;DI;11805197
2023-07-18 00:00:00.000;K510098;1754-01-01 09:36:47.073;1;108-HAMBURG II;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;DI;11805198
2023-07-18 00:00:00.000;K550220;1754-01-01 09:36:47.073;1;136-BOUS;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;DI;11805199
2023-07-18 00:00:00.000;K550207;1754-01-01 09:36:47.073;1;171-WIENER NEUS;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805200
2023-07-18 00:00:00.000;K510011;1754-01-01 09:36:47.090;1;013-BENSHEIM;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805201
2023-07-18 00:00:00.000;K510025;1754-01-01 09:36:47.090;1;027-TRIER;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805202
2023-07-18 00:00:00.000;K510030;1754-01-01 09:36:47.090;1;032-NEUTRAUBLI;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805203
2023-07-18 00:00:00.000;K510058;1754-01-01 09:36:47.090;1;060-MANNHEIM;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805204
2023-07-18 00:00:00.000;K510085;1754-01-01 09:36:47.090;1;091-HEIDELBERG;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805205
2023-07-18 00:00:00.000;K550183;1754-01-01 09:36:47.107;1;130-INGOLSTADT;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805206
2023-07-18 00:00:00.000;K550204;1754-01-01 09:36:47.107;1;133-MUNSTER;2x1;Buddleja dav. Weiss;4596987A-F7E3-4A2E-A148-27A844FEBFCD;WO;11805207
2023-07-18 00:00:00.000;K550106;1754-01-01 09:00:08.977;1;119-FREIBURG;1x1;Fargesia Formidable;203E58FB-669A-44AD-826B-27AE9386FEC6;WO;11804299
2023-07-18 00:00:00.000;K550181;1754-01-01 09:00:08.977;1;127-NUERNBERG;2x1;Fargesia Formidable;203E58FB-669A-44AD-826B-27AE9386FEC6;WO;11804300
2023-07-18 00:00:00.000;K550056;1754-01-01 09:00:08.990;1;140-HORB;2x1;Fargesia Formidable;203E58FB-669A-44AD-826B-27AE9386FEC6;WO;11804301
2023-07-18 00:00:00.000;K550221;1754-01-01 08:27:27.400;1;174-NEUNKIRCHE;1x12;Euonymus Green Rocket;B2030868-32DA-4D71-B83E-27C7888DE38A;DI;11802793
2023-07-18 00:00:00.000;K510020;1754-01-01 08:27:27.400;1;022-HALLE;1x12;Euonymus Green Rocket;B2030868-32DA-4D71-B83E-27C7888DE38A;DI;11802794
2023-07-18 00:00:00.000;K510097;1754-01-01 08:27:27.417;1;107-HAMBURG I;1x12;Euonymus Green Rocket;B2030868-32DA-4D71-B83E-27C7888DE38A;DI;11802795
2023-07-18 00:00:00.000;K510054;1754-01-01 08:27:27.417;1;056-FREISING;1x12;Euonymus Green Rocket;B2030868-32DA-4D71-B83E-27C7888DE38A;WO;11802796
2023-07-18 00:00:00.000;K510095;1754-01-01 08:27:27.417;1;104-DUSSELDORF;1x12;Euonymus Green Rocket;B2030868-32DA-4D71-B83E-27C7888DE38A;WO;11802797
2023-07-18 00:00:00.000;K510102;1754-01-01 08:27:27.417;1;112-KAMEN;1x12;Euonymus Green Rocket;B2030868-32DA-4D71-B83E-27C7888DE38A;WO;11802798
2023-07-18 00:00:00.000;K550204;1754-01-01 08:27:27.433;1;133-MUNSTER;2x12;Euonymus Green Rocket;B2030868-32DA-4D71-B83E-27C7888DE38A;WO;11802799
2023-07-18 00:00:00.000;K510032;1754-01-01 12:24:29.823;1;034-NEU-ULM;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808593
2023-07-18 00:00:00.000;K510038;1754-01-01 12:24:29.837;1;040-HANAU;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808594
2023-07-18 00:00:00.000;K510042;1754-01-01 12:24:29.837;1;044-KAUFBEUREN;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808595
2023-07-18 00:00:00.000;K510057;1754-01-01 12:24:29.837;1;059-NEUSTADT;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808596
2023-07-18 00:00:00.000;K510068;1754-01-01 12:24:29.837;1;070-MUENCH. IV;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808597
2023-07-18 00:00:00.000;K510080;1754-01-01 12:24:29.837;1;086-AUGSB III;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808598
2023-07-18 00:00:00.000;K510082;1754-01-01 12:24:29.837;1;088-LANDSHUT;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808599
2023-07-18 00:00:00.000;K550185;1754-01-01 12:24:29.853;1;102-FILDERSTADT;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808600
2023-07-18 00:00:00.000;K510098;1754-01-01 12:24:29.853;1;108-HAMBURG II;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;DI;11808601
2023-07-18 00:00:00.000;K510002;1754-01-01 12:24:29.853;1;004-VOELS-CYTA;3x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;WO;11808602
2023-07-18 00:00:00.000;K550201;1754-01-01 12:24:29.853;1;173-WALS-SIEZE;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;WO;11808603
2023-07-18 00:00:00.000;K510016;1754-01-01 12:24:29.870;1;018-LUDWIGSHAF;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;WO;11808604
2023-07-18 00:00:00.000;K510058;1754-01-01 12:24:29.870;1;060-MANNHEIM;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;WO;11808605
2023-07-18 00:00:00.000;K510083;1754-01-01 12:24:29.870;1;089-MUENCH. II;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;WO;11808606
2023-07-18 00:00:00.000;K510087;1754-01-01 12:24:29.870;1;093-BOEBLINGEN;2x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;WO;11808607
2023-07-18 00:00:00.000;K510090;1754-01-01 12:24:29.870;1;096-SPEYER;1x4;Juniperus squam. Blue Carpet;4F6FA4D0-BA35-4712-A67F-2853A66A1D4B;WO;11808608
2023-07-18 00:00:00.000;K510035;1754-01-01 16:13:34.320;1;037-SCHWAEBISC;1x6;GUZMANIA HOPE;648C4895-E552-44FB-A6DB-287B13167449;DI;11812663
2023-07-18 00:00:00.000;K510079;1754-01-01 16:13:34.320;1;085-DIETZENBAC;1x6;GUZMANIA HOPE;648C4895-E552-44FB-A6DB-287B13167449;DI;11812664
2023-07-18 00:00:00.000;K550186;1754-01-01 16:13:34.337;1;172-KLAGENFURT;1x6;GUZMANIA HOPE;648C4895-E552-44FB-A6DB-287B13167449;WO;11812665
2023-07-18 00:00:00.000;K510050;1754-01-01 16:13:34.337;1;052-SAUERLACH;1x6;GUZMANIA HOPE;648C4895-E552-44FB-A6DB-287B13167449;WO;11812666
2023-07-18 00:00:00.000;K550268;1754-01-01 14:29:43.633;1;177-GERASDORF;1x5;PHALAENOPSIS UMBRELLA MIX;87D6F0A9-A90B-4B0C-B4D8-28D2F7A0B04D;DI;11810916
2023-07-18 00:00:00.000;K510020;1754-01-01 14:29:43.650;1;022-HALLE;1x5;PHALAENOPSIS UMBRELLA MIX;87D6F0A9-A90B-4B0C-B4D8-28D2F7A0B04D;DI;11810917
2023-07-18 00:00:00.000;K510026;1754-01-01 14:29:43.650;1;028-CHEMNITZ-RO;1x5;PHALAENOPSIS UMBRELLA MIX;87D6F0A9-A90B-4B0C-B4D8-28D2F7A0B04D;DI;11810918
2023-07-18 00:00:00.000;K510032;1754-01-01 14:29:43.650;1;034-NEU-ULM;1x5;PHALAENOPSIS UMBRELLA MIX;87D6F0A9-A90B-4B0C-B4D8-28D2F7A0B04D;DI;11810919
2023-07-18 00:00:00.000;K510045;1754-01-01 14:29:43.650;1;047-ULLA-NOHRA;1x5;PHALAENOPSIS UMBRELLA MIX;87D6F0A9-A90B-4B0C-B4D8-28D2F7A0B04D;DI;11810920
2023-07-18 00:00:00.000;K510046;1754-01-01 14:29:43.667;1;048-NEUOETTING;1x5;PHALAENOPSIS UMBRELLA MIX;87D6F0A9-A90B-4B0C-B4D8-28D2F7A0B04D;DI;11810921
2023-07-18 00:00:00.000;K510075;1754-01-01 14:29:43.667;1;080-SENDEN;1x5;PHALAENOPSIS UMBRELLA MIX;87D6F0A9-A90B-4B0C-B4D8-28D2F7A0B04D;DI;11810922
